CustomerID,CustomerName,Age,Gender,SeniorCitizen,MaritalStatus,Dependents,City,State,Country,JoinDate,TenureMonths,ContractType,Plan,InternetService,TechSupport,OnlineSecurity,DeviceProtection,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportTickets,SatisfactionScore,AvgMonthlyGB,LatePayments,Churn
101155,Tonya Parker,55,Female,No,Married,Yes,North Natalieland,CT,USA,2021-12-10,47,Month-to-month,Premium,None,No,No,Yes,Yes,Yes,Yes,Credit Card,42.69,2031.52,0,1,731,2,Yes
101156,Lisa Pittman,78,Female,Yes,Single,Yes, WILKINSONTOWN ,AZ,USA,2026-04-05,12,Month-to-month,Standard,DSL,No,Yes,Yes,Yes,Yes,Yes,Credit Card,29.72,,5,4,621,7,No
101157,Erin Flores,32,Female,No,Single,No, NORTH ALEXANDERFURT ,PA,USA,08/09/2021,71,Two year,standard,Cable,Yes,No,Yes,Yes,Yes,No,Bank Transfer,56.14,4004.6,0,4,576,4,No
101158,William Bailey,34,Female,No,Married,No,West Jacob,MA,USA,14/09/2023,70,Two year,Standard,Cable,Yes,No,Yes,No,Yes,Yes,Mailed Check,86.94,6095.28,6,2,20,3,Yes
101159,Jessica Barnes,71,Female,No,Divorced,No,Hansonbury,CA,USA,2026-04-28,18,One year,Premium,DSL,No,Yes,Yes,No,No,No,Bank Transfer,100.02,1908.0,3,1,59,0,Yes
101160,Tammy Woods,75,,Yes,Single,Yes,Hartmouth,NM,USA,12-23-2023,23,Two year,standard,Cable,Yes,No,No,No,No,Yes,Bank Transfer,113.47,2702.82,6,4,390,0,No
101161,Emily Poole,46,Male,Yes,Divorced,Yes,South Danamouth,KS,USA,01-07-2022,17,One year,Premium,None,No,Yes,No,No,Yes,No,Electronic Check,90.76,1658.83,1,5,248,1,Yes
101162,Vickie Holder,61,Male,Yes,Divorced,Yes,Roberthaven,FL,USA,2023-01-28,66,Month-to-month,Premium,Fiber,Yes,No,Yes,No,No,Yes,Mailed Check,62.13,4104.06,5,4,220,4,No
101163,Christina Mccormick,75,,No,Divorced,No, COOKCHESTER ,RI,USA,09-18-2023,2,Two year,Basic,Cable,No,No,Yes,No,Yes,No,Electronic Check,37.97,135.26,4,3,264,8,No
101164,Daniel Chapman,40,Female,Yes,Married,No, NORTH HENRYFURT ,VT,USA,05/08/2022,26,One year,standard,Fiber,Yes,No,Yes,No,No,Yes,Bank Transfer,33.04,,7,2,111,0,No
101165,Anthony Lawson,58,Male,Yes,Single,No,New Jeff,SC,USA,05-14-2021,18,Month-to-month,Premium,Fiber,Yes,No,No,Yes,No,No,Mailed Check,96.98,1724.4,3,5,433,5,No
101166,Kimberly Marsh,45,Female,No,Married,Yes,South Katherinemouth,AL,USA,03/07/2022,33,Month-to-month,Basic,Fiber,No,No,Yes,No,No,Yes,Bank Transfer,117.13,3835.79,3,1,762,4,No
101167,John Lee,73,Female,No,Married,No,Heatherburgh,AS,USA,2024-09-30,34,Two year,Premium,Cable,Yes,Yes,Yes,Yes,Yes,No,Electronic Check,30.5,1075.18,2,4,29,1,No
101168,Isaiah Bray,29,Female,Yes,Married,Yes,South Jeffreytown,TX,USA,12-06-2021,10,One year,Premium,Cable,No,Yes,No,Yes,Yes,No,Credit Card,117.0,1239.21,10,3,722,8,No
101169,Tyler Galvan,63,Female,No,Single,Yes, HAWKINSLAND ,CT,USA,04/07/2023,64,Two year,Standard,DSL,No,Yes,No,Yes,Yes,No,Bank Transfer,43.16,2838.14,6,1,648,6,No
101170,Lee Gilbert,51,Male,No,Divorced,No,South Jamesfort,MN,USA,2024-09-26,43,One year,Standard,DSL,Yes,Yes,Yes,Yes,No,Yes,Credit Card,63.0,2754.91,1,3,103,4,No
101171,Derek Moody,35,Male,Yes,Married,Yes, CAROLMOUTH ,AK,USA,07-16-2026,67,Month-to-month,Premium,Fiber,No,Yes,Yes,Yes,Yes,No,Bank Transfer,50.56,3397.98,8,3,552,7,Yes
101172,michael nguyen,32,,No,Married,Yes, LAKE ASHLEY ,WI,USA,19/06/2026,37,Month-to-month,premium,None,Yes,No,Yes,No,Yes,Yes,Electronic Check,95.44,3505.52,9,5,198,7,No
101173,Amber Webb,48,Male,No,Married,Yes, EAST DAVID ,IA,USA,05-27-2026,43,Month-to-month,basic,None,No,Yes,No,Yes,Yes,Yes,Electronic Check,33.96,1576.92,8,1,57,2,No
101174,Lauren Davis,53,Male,Yes,Single,No,North Jennifer,WV,USA,01-27-2023,35,One year,Premium,Fiber,No,Yes,No,Yes,Yes,Yes,Bank Transfer,35.77,1326.43,0,5,718,4,No
101175,Christian West,83,Female,Yes,Married,Yes,Tiffanyport,SC,USA,2025-05-28,33,Two year,standard,Fiber,Yes,No,No,No,No,No,Mailed Check,100.9,3385.66,5,5,266,8,No
101176,Sarah Gonzalez,38,Female,No,Divorced,No,West Sharontown,AR,USA,2023-05-10,39,Two year,Premium,None,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer,76.95,,7,2,299,0,No
101177,Luke Thompson,36,,Yes,Divorced,Yes,Port Brianview,ID,USA,11-10-2025,23,Month-to-month,basic,None,Yes,Yes,Yes,No,No,No,Bank Transfer,93.74,,4,2,686,3,No
101178,Valerie Pratt,78,Male,No,Married,Yes,Michaelview,PW,USA,13/01/2024,64,One year,Basic,Cable,No,No,Yes,No,Yes,No,Electronic Check,113.12,7290.65,4,1,394,4,Yes
101179,Michelle Brown,81,Male,Yes,Divorced,Yes,Lake Bruce,MI,USA,09/08/2022,34,Month-to-month,Standard,None,Yes,No,No,Yes,Yes,No,Bank Transfer,86.87,3023.05,7,5,33,3,No
101180,Patrick Hayes,47,Male,No,Married,No, NORTH ANGELICAVIEW ,NV,USA,2021-11-21,10,One year,Standard,Cable,Yes,No,Yes,No,No,Yes,Electronic Check,72.89,840.54,4,1,136,4,No
101181,Lisa Goodman,36,Male,Yes,Divorced,No, SCOTTCHESTER ,IN,USA,17/02/2022,17,One year,premium,Fiber,No,Yes,Yes,Yes,Yes,Yes,Credit Card,105.23,1816.4,3,3,269,8,Yes
101182,stacey evans,28,Male,Yes,Single,Yes,East Alan,TX,USA,09-13-2022,15,Month-to-month,Premium,Cable,No,Yes,No,No,No,Yes,Bank Transfer,39.87,628.39,9,3,134,5,Yes
101183,Joe Brown,77,Female,No,Divorced,Yes,Deborahberg,NM,USA,2022-03-17,3,Month-to-month,Basic,DSL,No,Yes,No,No,No,Yes,Electronic Check,69.47,198.35,2,3,555,6,No
101184,Donald Gray,65,,No,Married,No,New April,CT,USA,10/01/2026,66,Two year,standard,None,Yes,No,No,Yes,No,No,Electronic Check,32.06,,2,4,542,3,No
101185,Michelle Dominguez,45,Male,No,Divorced,Yes,Tannermouth,AK,USA,30/11/2020,35,One year,Basic,Fiber,Yes,Yes,No,No,Yes,Yes,Bank Transfer,119.79,4192.53,3,1,179,4,Yes
101186,Danielle Nelson,75,,Yes,Single,Yes,East Tanya,NJ,USA,05-26-2021,44,Two year,Standard,Fiber,No,Yes,Yes,No,Yes,No,Credit Card,90.25,4083.88,8,3,312,2,No
101187,victor blackwell,20,Male,No,Divorced,Yes,South Dianahaven,MA,USA,07-29-2020,11,Two year,standard,Cable,Yes,Yes,No,Yes,Yes,No,Credit Card,79.63,862.33,6,5,131,4,No
101188,Margaret Everett,49,Male,Yes,Married,No, WILSONVILLE ,MD,USA,2023-10-15,40,Two year,Premium,None,Yes,Yes,Yes,Yes,No,Yes,Electronic Check,62.13,2480.65,6,4,716,2,Yes
101189,William Terry,27,,No,Divorced,Yes,Brownbury,WY,USA,01/03/2022,33,Month-to-month,Standard,Cable,Yes,Yes,No,No,No,Yes,Credit Card,90.4,3038.73,4,4,630,8,Yes
101190,nicholas johnson,42,,Yes,Divorced,Yes,Ashleymouth,MS,USA,2024-05-10,65,One year,Basic,DSL,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,76.17,4979.72,9,3,665,0,No
101191,Alexis Martin,44,,No,Divorced,No,Jamesview,WV,USA,10/05/2022,20,One year,premium,DSL,Yes,Yes,Yes,Yes,No,No,Bank Transfer,65.26,1411.09,6,3,730,6,No
101192,Matthew Moore,36,Female,No,Married,Yes,New Clinton,FL,USA,10/04/2022,48,Month-to-month,Premium,Fiber,Yes,Yes,Yes,No,Yes,No,Electronic Check,48.39,2415.23,10,4,479,6,No
101193,James Duncan,61,,Yes,Single,No,West Tinashire,FM,USA,2023-01-11,35,One year,Standard,Fiber,No,Yes,No,Yes,No,Yes,Electronic Check,29.04,1088.81,7,3,794,2,Yes
101194,David Rogers,68,Female,No,Divorced,No, EAST JEREMY ,DC,USA,04-24-2023,5,Two year,premium,None,Yes,Yes,Yes,Yes,No,No,Electronic Check,27.4,185.0,9,1,442,4,No
101195,Melissa Holmes,79,Male,No,Divorced,No,Cindyland,MT,USA,2022-03-07,43,Month-to-month,Standard,Cable,No,No,No,Yes,No,Yes,Electronic Check,52.17,2254.69,10,3,409,0,No
101196,Dr. Timothy Bell,45,Male,No,Married,Yes,East Travistown,NM,USA,2024-06-30,56,One year,Basic,Cable,No,Yes,No,No,Yes,Yes,Bank Transfer,45.25,2626.25,8,1,132,3,No
101197,Jesse Jimenez,85,Male,No,Married,No, DANIELMOUTH ,UT,USA,2025-07-04,70,One year,Standard,Cable,Yes,No,No,Yes,Yes,Yes,Electronic Check,61.3,,10,3,485,6,No
101198,Edward Myers,34,Female,No,Married,Yes,Thomasland,OK,USA,01/11/2021,51,Month-to-month,Premium,Cable,Yes,Yes,Yes,No,Yes,No,Electronic Check,29.74,1589.71,5,1,751,4,No
101199,Brooke Foster,47,Male,No,Married,Yes,Jeffreyburgh,NY,USA,29/10/2020,14,One year,Standard,DSL,Yes,No,Yes,Yes,No,Yes,Bank Transfer,93.36,1395.68,8,1,146,8,Yes
101200,Michael Mcclure,44,Female,No,Single,Yes,Lake Anthonyville,NE,USA,03-23-2023,6,One year,Premium,Cable,Yes,No,Yes,No,Yes,No,Mailed Check,82.99,469.81,5,3,404,5,No
101201,jeffrey cox,23,Male,Yes,Single,Yes,South Hollyberg,NJ,USA,01/06/2022,20,One year,standard,None,No,No,No,No,Yes,No,Mailed Check,51.78,1154.05,10,4,745,3,No
101202,Stacey Taylor,19,Female,No,Married,No,East Rachel,UT,USA,21/03/2024,8,Two year,Premium,None,No,No,Yes,Yes,Yes,No,Bank Transfer,106.4,866.48,7,3,482,1,No
101203,Natalie Phillips,25,Female,Yes,Married,No,Lake Kevinmouth,MD,USA,2020-10-21,43,One year,Standard,Fiber,No,Yes,Yes,No,No,Yes,Electronic Check,59.9,2640.65,10,5,534,0,No
101204,yvette oliver,44,Male,Yes,Divorced,Yes,Brendabury,AS,USA,07-28-2020,50,Two year,Basic,Fiber,Yes,No,Yes,No,Yes,Yes,Electronic Check,72.71,3712.25,4,3,33,6,No
101205,Rick Gonzalez,37,Female,Yes,Divorced,Yes,Vargasfort,ME,USA,05-29-2025,56,Month-to-month,Standard,DSL,No,No,No,No,Yes,No,Mailed Check,75.27,4233.58,7,3,364,4,No
101206,Ryan Walker,28,Female,No,Single,Yes,South Josestad,WV,USA,26/05/2025,1,Month-to-month,Standard,Cable,No,No,No,No,Yes,Yes,Bank Transfer,68.25,138.68,4,4,253,7,No
101207,Brenda Maynard,20,Female,No,Married,No,Whitemouth,NC,USA,2022-10-19,4,Month-to-month,Premium,Fiber,Yes,Yes,No,No,Yes,No,Mailed Check,46.58,178.47,1,3,172,5,No
101208,Brittney Johnson,41,,Yes,Married,Yes,Fredericktown,VT,USA,06-01-2022,8,Two year,basic,DSL,Yes,No,No,No,No,No,Mailed Check,105.02,,10,3,508,0,No
101209,Megan Chambers,84,Male,Yes,Divorced,Yes,Phamberg,MP,USA,18/09/2022,39,One year,basic,Cable,Yes,Yes,Yes,No,Yes,No,Bank Transfer,89.89,,9,5,220,7,No
101210,Nicole Martin,24,Female,Yes,Single,Yes,Snyderfort,OK,USA,18/12/2023,8,Two year,Standard,Fiber,Yes,Yes,No,Yes,No,No,Bank Transfer,105.17,920.09,9,5,604,4,No
101211,Nancy Cook,63,,No,Divorced,No,South Erin,GU,USA,06-19-2023,13,Two year,Standard,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,50.09,658.66,2,3,793,6,No
101212,Teresa Strickland,78,Female,Yes,Divorced,Yes,Tapiachester,MH,USA,27/10/2022,29,One year,Basic,DSL,Yes,Yes,No,No,Yes,No,Electronic Check,97.55,2821.04,2,5,361,8,No
101213,Joshua Hebert,20,Male,No,Single,No,Port Ashleystad,VA,USA,03-08-2024,22,One year,Premium,DSL,Yes,No,Yes,Yes,Yes,No,Credit Card,112.21,2449.12,0,3,392,8,No
101214,Jerry Montgomery,67,Female,No,Married,Yes,Port Amy,FL,USA,2022-12-25,9,Two year,Basic,None,Yes,Yes,Yes,Yes,Yes,Yes,Mailed Check,112.1,1002.24,3,5,338,6,No
101215,Jonathan Robertson,83,Male,Yes,Divorced,No, KRISTINMOUTH ,NE,USA,2024-11-19,69,Month-to-month,Premium,Cable,Yes,Yes,Yes,Yes,No,No,Mailed Check,113.17,,9,1,294,5,No
101216,Vanessa Kerr,31,Female,No,Single,No,East Kelsey,MS,USA,2026-06-10,52,Month-to-month,Premium,None,Yes,No,Yes,No,No,No,Mailed Check,39.47,2152.07,4,2,770,4,Yes
101217,Marie Murphy,53,Female,Yes,Married,No,West Mary,PR,USA,01/04/2024,25,Month-to-month,Standard,DSL,Yes,No,Yes,No,Yes,No,Bank Transfer,115.32,2921.77,10,1,297,5,Yes
101218,Whitney Ramirez,85,Female,No,Divorced,No,West Paulahaven,CA,USA,2023-07-08,56,One year,Standard,Cable,No,Yes,No,Yes,Yes,No,Credit Card,61.18,3520.27,8,4,134,6,No
101219,Stephanie Cruz,79,Male,No,Married,No,Myersbury,MN,USA,06-07-2024,34,One year,standard,Fiber,No,Yes,Yes,No,Yes,Yes,Electronic Check,25.02,,0,3,511,8,No
101220,Thomas Hernandez,48,Male,No,Single,No,Port Elizabeth,HI,USA,2025-05-25,25,Month-to-month,standard,Fiber,Yes,No,Yes,No,Yes,No,Electronic Check,30.49,879.38,6,5,551,8,Yes
101221,kristin may,25,,No,Married,Yes, SHELBYBERG ,VI,USA,29/06/2026,52,Two year,Standard,DSL,No,Yes,Yes,No,No,Yes,Credit Card,59.0,,9,1,114,1,No
101222,Rachel Gallagher,65,Female,Yes,Single,No, PORT ALYSSAHAVEN ,NV,USA,05-30-2025,57,Two year,Basic,DSL,No,No,Yes,No,No,No,Mailed Check,109.11,,0,2,390,3,No
101223,vanessa todd,64,Male,No,Divorced,Yes,Jackside,AR,USA,12-12-2024,54,Two year,Standard,Fiber,No,No,No,Yes,Yes,Yes,Bank Transfer,116.13,6249.16,4,2,49,6,Yes
101224,patrick ward,60,Female,No,Divorced,No,Lake Dawn,ID,USA,04/07/2022,19,Month-to-month,basic,Fiber,No,No,No,No,Yes,No,Mailed Check,41.73,903.22,4,3,10,1,Yes
101225,Kristen Carpenter,73,Male,Yes,Divorced,No,Smithchester,RI,USA,09-29-2020,26,Month-to-month,Premium,DSL,No,No,Yes,Yes,Yes,No,Credit Card,110.42,,7,4,573,7,No
101226,David Ortiz,24,Female,Yes,Married,No,North Mallory,GA,USA,2023-12-31,16,Two year,Standard,Fiber,No,Yes,Yes,Yes,No,Yes,Bank Transfer,47.65,840.05,5,4,394,4,No
101227,Sandra Anderson,49,Female,Yes,Single,No,West James,CT,USA,11/01/2023,28,One year,Standard,Cable,Yes,No,Yes,Yes,No,Yes,Electronic Check,48.03,1438.6,7,2,591,4,Yes
101228,Derek Rice,19,Female,No,Divorced,No,South Keith,MN,USA,10-11-2020,37,Month-to-month,Standard,Fiber,Yes,Yes,Yes,Yes,Yes,No,Bank Transfer,43.27,1674.19,4,2,9,6,No
101229,Richard Nichols,74,Female,No,Divorced,Yes,Bradleyshire,NM,USA,2021-01-02,35,Month-to-month,Basic,None,Yes,No,Yes,No,No,No,Bank Transfer,89.07,3096.9,1,5,481,4,No
101230,anthony barnett,30,,No,Divorced,No,West Saraville,GA,USA,2024-11-24,3,One year,premium,Fiber,Yes,Yes,No,Yes,No,Yes,Bank Transfer,75.29,238.1,5,5,98,8,No
101231,Tara Berg,75,Female,Yes,Divorced,No,Port Tashamouth,OR,USA,21/12/2022,40,Month-to-month,Basic,DSL,No,Yes,No,No,No,Yes,Electronic Check,77.13,,9,4,641,1,No
101232,Taylor Mooney,47,,No,Married,No,Patriciashire,TX,USA,2022-06-13,25,Two year,basic,Cable,No,No,Yes,Yes,No,Yes,Electronic Check,73.17,,9,1,353,4,No
101233,George Berg,58,Female,No,Married,Yes, NORTH MICHAEL ,WY,USA,10-07-2023,69,Month-to-month,Standard,DSL,No,No,No,Yes,No,No,Bank Transfer,60.84,,7,1,583,1,Yes
101234,Connie Rodriguez,35,Female,Yes,Married,Yes,North Cindy,SD,USA,11-27-2024,46,Month-to-month,basic,None,No,Yes,No,No,No,No,Credit Card,113.19,5180.53,3,5,28,5,No
101235,Megan Walker,27,Female,No,Divorced,No,New Kevin,MA,USA,2021-09-06,69,Month-to-month,premium,DSL,No,No,No,No,No,Yes,Mailed Check,65.81,4594.21,4,3,465,3,No
101236,Terri Ramirez,61,Male,Yes,Divorced,Yes,Griffithmouth,SC,USA,18/04/2026,7,Month-to-month,Standard,DSL,Yes,No,Yes,Yes,Yes,Yes,Bank Transfer,100.61,728.15,1,2,157,4,No
101237,James Gonzalez,80,Male,Yes,Single,Yes, ALICESHIRE ,AR,USA,04-06-2026,2,Month-to-month,standard,DSL,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,72.87,,8,1,13,1,No
101238,Jennifer Good,50,Female,Yes,Divorced,Yes,Manningview,NM,USA,08/09/2021,40,One year,Premium,Cable,No,No,No,No,Yes,Yes,Bank Transfer,53.58,2238.61,1,4,216,5,No
101239,Amber Giles,18,Male,No,Married,Yes,South Monica,PW,USA,22/01/2022,47,Two year,Premium,Fiber,Yes,No,Yes,Yes,Yes,Yes,Electronic Check,53.76,2544.81,2,4,675,2,No
101240,Patricia Wilson,31,Female,Yes,Married,No,Lake Stephaniemouth,MT,USA,01-07-2021,55,One year,Standard,Fiber,No,No,No,Yes,Yes,No,Mailed Check,49.02,2692.16,7,5,439,3,No
101241,Leroy Harris,64,Male,Yes,Single,Yes,South Monicaville,GU,USA,15/06/2026,61,Month-to-month,premium,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Bank Transfer,54.71,,9,3,482,8,Yes
101242,Anthony Lambert,61,Male,No,Divorced,No,East Lisamouth,GU,USA,30/06/2024,68,Month-to-month,Standard,Fiber,No,No,Yes,No,No,No,Mailed Check,60.65,4209.57,7,5,690,5,No
101243,Kristie Yang,85,Male,Yes,Single,Yes, NEW JENNIFER ,OR,USA,07-05-2021,58,Month-to-month,Basic,DSL,Yes,Yes,Yes,No,No,No,Mailed Check,108.17,,2,3,61,2,No
101244,Christopher Fields,34,Male,Yes,Married,Yes,Port Anthony,DC,USA,11-21-2020,53,Two year,Standard,Fiber,Yes,Yes,Yes,No,Yes,Yes,Credit Card,27.41,1539.3,8,3,34,2,No
101245,Emily Peterson,19,Female,Yes,Married,No,Port Allisonview,MN,USA,2025-09-11,5,Month-to-month,Premium,Cable,Yes,Yes,No,No,No,Yes,Bank Transfer,115.73,663.7,0,5,181,2,Yes
101246,Chris Morales,73,Female,Yes,Married,Yes, SOUTH LINDSAY ,DE,USA,2021-02-07,1,Month-to-month,Basic,DSL,Yes,Yes,Yes,No,No,Yes,Electronic Check,86.93,,0,5,268,2,No
101247,Erica Jones,83,Male,Yes,Divorced,Yes,East Debrafort,MH,USA,2024-12-19,49,Two year,Premium,DSL,Yes,Yes,No,No,No,No,Credit Card,91.83,4477.91,7,4,620,6,No
101248,Kristen Wilson,35,Female,No,Married,Yes,Melindachester,AZ,USA,16/06/2026,12,Month-to-month,Basic,None,Yes,Yes,Yes,Yes,Yes,Yes,Mailed Check,35.19,539.96,4,2,780,6,No
101249,Jamie Scott,83,Male,Yes,Divorced,No,West Jamesberg,GA,USA,2023-08-17,13,One year,basic,None,Yes,Yes,Yes,Yes,Yes,No,Mailed Check,84.19,1185.19,8,1,703,2,Yes
101250,William Vazquez,39,,No,Divorced,No, HOLMESSTAD ,LA,USA,2022-05-30,21,Month-to-month,Standard,Cable,No,No,No,Yes,No,Yes,Bank Transfer,85.68,1785.84,2,2,16,4,No
101251,Jennifer Kaufman,47,Male,No,Single,No,Caitlynport,CA,USA,20/04/2022,34,Two year,Premium,Cable,Yes,No,Yes,Yes,No,No,Bank Transfer,88.89,3122.94,0,1,488,1,No
101252,Anthony Cox,62,Male,No,Single,Yes,Wilsonmouth,OH,USA,05/09/2024,53,Month-to-month,Basic,Cable,No,Yes,No,Yes,No,No,Credit Card,39.61,2128.72,1,1,748,3,No
101253,tyler peters,84,Female,No,Divorced,No,Lake Shanetown,PR,USA,2022-04-01,63,Month-to-month,Premium,Cable,Yes,Yes,Yes,No,Yes,No,Electronic Check,32.3,2016.5,7,4,731,0,No
101254,cheryl davis,33,Female,Yes,Married,No,West Amyville,MD,USA,07/09/2024,46,Two year,Standard,DSL,No,No,No,No,Yes,Yes,Electronic Check,97.43,4494.42,10,1,471,7,No
101255,Zachary Gross,82,Male,No,Single,No,Smithchester,PA,USA,2025-08-23,43,Two year,standard,Fiber,No,No,Yes,No,Yes,No,Bank Transfer,48.82,2200.97,6,3,533,7,No
101256,Larry Williams,46,,No,Single,No, GRACEBERG ,SC,USA,2023-11-23,54,Month-to-month,Premium,DSL,No,No,Yes,No,Yes,No,Electronic Check,58.75,,6,5,7,1,Yes
101257,Joseph Miles,67,Female,No,Divorced,Yes,West Garyland,ME,USA,2026-02-06,46,Two year,Standard,DSL,No,Yes,No,No,No,No,Credit Card,102.02,4783.82,6,1,501,1,Yes
101258,Jennifer Wheeler,36,Female,Yes,Single,No,Bentleyport,AS,USA,14/12/2025,12,One year,Standard,None,Yes,Yes,Yes,No,No,No,Bank Transfer,49.52,589.27,5,2,342,6,No
101259,Laura Shah,32,Male,No,Divorced,No,Lake Amy,VI,USA,2025-11-28,43,Month-to-month,Standard,DSL,No,No,No,No,No,Yes,Mailed Check,41.99,1841.37,4,2,21,8,Yes
101260,Matthew Wilson,47,Female,No,Divorced,Yes,Eriktown,GU,USA,2020-10-26,43,One year,Standard,None,Yes,Yes,Yes,Yes,Yes,No,Bank Transfer,54.1,2300.46,6,1,760,8,Yes
101261,Angela Wagner,56,Female,Yes,Divorced,Yes,Lake Saraland,OK,USA,2022-12-12,30,One year,Premium,Cable,Yes,No,No,No,Yes,Yes,Electronic Check,69.24,2061.25,3,5,740,1,No
101262,Bruce Hopkins,28,Female,Yes,Married,Yes,Port Karen,TX,USA,12-19-2025,9,Month-to-month,basic,None,No,Yes,No,No,Yes,No,Mailed Check,51.6,,1,4,275,1,No
101263,Tyler Estrada,66,Male,Yes,Divorced,Yes, THOMASSIDE ,NE,USA,03-23-2021,9,Month-to-month,Standard,Fiber,No,Yes,No,Yes,Yes,Yes,Electronic Check,116.52,1020.97,2,2,324,5,Yes
101264,Jaime Padilla,80,Male,Yes,Single,No,Chasemouth,FL,USA,09-24-2024,14,Two year,standard,Fiber,No,No,Yes,No,No,Yes,Electronic Check,51.39,786.22,3,1,504,6,No
101265,Felicia Williams,41,Male,No,Single,Yes,Boyleville,FL,USA,11-08-2023,26,One year,Premium,DSL,No,Yes,No,Yes,Yes,Yes,Bank Transfer,111.41,,6,1,99,6,Yes
101266,Christina Burton,80,Female,No,Single,No,Gilbertburgh,RI,USA,05/05/2024,26,One year,Standard,None,Yes,No,Yes,No,Yes,No,Credit Card,102.21,2653.49,5,3,273,0,No
101267,Lisa Sanchez,58,,Yes,Single,No,Pedroton,OR,USA,06-02-2023,20,One year,Basic,None,No,Yes,Yes,Yes,No,No,Credit Card,84.11,1673.67,0,4,570,7,No
101268,Jessica Smith,18,Male,No,Married,No,New Meganmouth,VT,USA,06-04-2023,16,Two year,Standard,None,No,No,Yes,No,Yes,No,Mailed Check,28.17,466.22,9,5,223,7,No
101269,Anthony Miller,63,Male,No,Divorced,No,Maloneborough,WY,USA,22/04/2022,40,One year,standard,None,Yes,No,No,Yes,No,No,Mailed Check,82.66,,8,1,775,4,No
101270,Evan Meyer,80,Male,No,Married,Yes,Port Marc,VA,USA,06-17-2022,63,One year,Basic,Cable,Yes,No,No,Yes,Yes,No,Mailed Check,35.55,2330.15,2,1,375,2,No
101271,Chad Chambers,20,Male,No,Single,No,South Rachel,AR,USA,17/12/2023,47,Two year,Premium,Cable,Yes,No,No,No,Yes,No,Mailed Check,101.63,4795.2,5,4,677,2,Yes
101272,desiree lopez,60,Male,Yes,Single,Yes,Davidmouth,CA,USA,2024-03-18,21,Month-to-month,standard,Cable,Yes,Yes,No,Yes,Yes,No,Electronic Check,102.51,2230.52,3,2,196,5,No
101273,Rachael Neal,82,Female,Yes,Married,No,South Laura,KS,USA,2022-10-08,64,Two year,Standard,None,No,Yes,No,Yes,Yes,Yes,Bank Transfer,26.04,1724.15,6,5,285,3,Yes
101274,Luis Carney,21,Male,No,Single,No,West Hayleymouth,DE,USA,08-08-2021,13,Two year,Premium,DSL,Yes,No,Yes,No,No,Yes,Mailed Check,99.12,1381.64,0,4,416,7,Yes
101275,Anne George,60,Female,No,Divorced,No,Robertshire,VT,USA,2023-09-24,63,Two year,Basic,Cable,No,Yes,Yes,No,Yes,No,Bank Transfer,104.6,6645.07,8,4,220,0,No
101276,Pamela Browning,61,Male,No,Divorced,No,Lake Carrie,AR,USA,05-06-2023,33,Two year,Premium,Cable,No,No,No,Yes,Yes,No,Bank Transfer,70.94,2324.41,4,4,191,8,No
101277,Renee Adams,23,Female,No,Single,Yes,Emilyshire,CO,USA,08/01/2022,15,Two year,Premium,Fiber,Yes,No,No,No,No,Yes,Bank Transfer,26.64,463.28,4,3,113,8,Yes
101278,Rachael Wood,42,Male,No,Married,No,Riveraview,AS,USA,2026-05-24,69,Two year,basic,DSL,Yes,Yes,Yes,No,Yes,Yes,Credit Card,30.3,2197.54,4,3,423,0,No
101279,Clarence Henderson,55,Male,No,Married,No,East Gregory,AL,USA,01-09-2026,27,Month-to-month,Standard,Fiber,No,Yes,No,Yes,Yes,Yes,Bank Transfer,89.54,,3,3,359,4,No
101280,Lisa Foster,41,Female,Yes,Divorced,No, SOUTH MARKTOWN ,WI,USA,2020-11-03,4,Two year,Basic,None,No,No,Yes,Yes,No,No,Credit Card,31.87,102.51,0,3,320,3,No
101281,Brandy Carlson,19,Female,Yes,Married,No,Cooperfort,VI,USA,2021-07-07,21,Month-to-month,Standard,Fiber,Yes,Yes,Yes,No,No,Yes,Credit Card,85.55,1850.31,7,2,81,5,No
101282,Keith Gonzalez,37,,No,Single,Yes,Vanessafurt,KY,USA,12-01-2025,59,One year,Standard,Fiber,No,No,No,Yes,Yes,Yes,Credit Card,64.04,3833.55,2,1,645,5,Yes
101283,Kimberly Collins,54,Male,No,Single,Yes, PATRICIAVILLE ,OR,USA,2025-03-12,38,Two year,Premium,DSL,No,No,Yes,No,Yes,No,Electronic Check,98.58,3759.03,3,4,307,0,No
101284,Lisa Estes,19,Male,No,Divorced,No, RAMOSSHIRE ,CO,USA,2020-08-12,58,One year,Basic,Cable,Yes,No,Yes,No,No,No,Mailed Check,43.41,2564.76,7,5,91,0,Yes
101285,Eric Thomas,19,,Yes,Divorced,Yes,South Christophertown,IN,USA,05/04/2026,8,Two year,standard,Cable,No,No,Yes,No,No,No,Bank Transfer,110.14,,3,5,702,1,No
